x	y	feature
5064.1763	3265.571	Chat
5064.4434	3186.6973	Chat
5064.6963	3175.5408	Chat
5065.221	3110.0837	Chat
5066.493	3205.7524	Chat
5066.976	3196.1465	Chat
5068.329	3243.4016	Chat
5069.467	3267.7878	Chat
5069.898	3111.8176	Chat
5070.278	3170.645	Chat
5072.169	3113.3433	Chat
5072.428	3196.3557	Chat
5073.3003	3206.545	Chat
5073.547	3079.862	Chat
5074.217	3198.1047	Chat
5074.435	3166.4685	Chat
5074.655	3241.3367	Chat
5074.8374	3212.6663	Chat
5075.1562	3075.354	Chat
5075.7227	3163.4226	Chat
5076.7095	3170.37	Chat
5078.5244	3108.541	Chat
5079.673	3196.853	Chat
5079.602	3159.2024	Chat
5079.764	3063.8657	Chat
5080.3975	3107.5945	Chat
5080.9795	3190.3364	Chat
5081.0073	3077.092	Chat
5081.1963	3263.2737	Chat
5081.881	3064.5564	Chat
5082.4385	2904.6106	Chat
5082.174	3068.6284	Chat
5085.555	3083.8845	Chat
5085.9297	3241.5645	Chat
5085.999	3065.4844	Chat
5086.1875	3068.3354	Chat
5086.9526	3218.7827	Chat
5087.279	3235.9368	Chat
5087.83	3202.6218	Chat
5089.2354	3073.0007	Chat
5090.255	3200.368	Chat
5090.48	3080.4858	Chat
5091.2686	3069.7788	Chat
5092.6167	3201.2156	Chat
5092.742	3178.5542	Chat
5093.279	3069.7588	Chat
5096.4077	3204.8787	Chat
5096.9927	3087.7947	Chat
5097.3423	3253.2317	Chat
5097.635	3186.0552	Chat
5097.9683	3173.3777	Chat
5097.973	3097.062	Chat
5099.456	3182.5022	Chat
5101.693	3095.86	Chat
5102.009	3136.7778	Chat
5103.419	3247.4568	Chat
5103.6006	3155.3018	Chat
5104.915	3184.6738	Chat
5105.645	3223.1023	Chat
5105.7764	3132.103	Chat
5106.1577	3141.866	Chat
5107.075	3133.8481	Chat
5107.6157	3184.976	Chat
5108.2837	3151.606	Chat
5108.7876	3098.8538	Chat
5109.319	3197.982	Chat
5110.2437	3199.7368	Chat
5110.932	3204.6038	Chat
5112.318	3199.0696	Chat
5112.329	3148.3726	Chat
5112.81	3122.2192	Chat
5115.0186	3240.4927	Chat
5115.316	3122.8538	Chat
5116.1113	3197.4487	Chat
5116.9976	3162.7305	Chat
5117.224	3119.6562	Chat
5117.9224	3091.8604	Chat
5119.478	3117.6838	Chat
5119.6245	3073.6938	Chat
5119.698	3163.4133	Chat
5120.536	3074.7297	Chat
5120.7954	3078.19	Chat
5121.4937	2705.5188	Chat
5121.3936	3139.224	Chat
5122.1943	3064.2473	Chat
5122.3345	3233.9397	Chat
5123.312	3104.1016	Chat
5123.7363	3068.7349	Chat
5125.156	3235.5752	Chat
5125.6787	3114.2437	Chat
5125.845	3107.7024	Chat
5126.245	3120.7246	Chat
5126.7817	3173.9897	Chat
5127.0273	3106.165	Chat
5128.0435	3176.4888	Chat
5128.043	3171.4956	Chat
5129.1777	3107.012	Chat
5129.3267	3089.5435	Chat
5129.8877	3218.4458	Chat
5130.2124	3092.1218	Chat
5130.323	3119.2012	Chat
5130.9443	3175.1035	Chat
5131.8564	3116.692	Chat
5131.961	3065.0269	Chat
5137.0063	3085.4087	Chat
5137.7603	3084.308	Chat
5140.193	3103.8733	Chat
5140.221	3148.9617	Chat
5141.1006	3189.0466	Chat
5145.2236	3188.9673	Chat
5147.8306	3155.1177	Chat
5153.6978	3097.5422	Chat
5155.502	3069.2568	Chat
5155.554	3145.3552	Chat
5156.4805	3146.0867	Chat
5157.095	3103.938	Chat
5159.22	3182.9087	Chat
5159.267	3137.338	Chat
5159.955	3081.6392	Chat
5160.872	3138.0078	Chat
5162.65	3111.2954	Chat
5171.9443	3093.5679	Chat
5172.079	3102.5488	Chat
5172.522	3101.8022	Chat
5172.759	3099.7886	Chat
5175.8193	3141.3345	Chat
5175.8823	3101.4517	Chat
5176.449	3111.4436	Chat
5177.4834	3106.465	Chat
5178.823	3104.9077	Chat
5183.667	3094.7834	Chat
5186.0815	3094.091	Chat
5316.864	3465.5671	Chat
5338.2856	3518.5645	Chat
5397.1562	3481.4446	Chat
5398.4634	3277.5789	Chat
4846.8696	3016.3623	Spag16
4850.172	2730.2153	Spag16
4849.3857	3033.7031	Spag16
4852.5493	2773.9731	Spag16
4853.943	2791.0305	Spag16
4855.241	2696.8286	Spag16
4854.003	3244.7798	Spag16
4855.0186	3256.2441	Spag16
4858.298	2695.553	Spag16
4857.172	2819.775	Spag16
4856.143	3037.2808	Spag16
4856.565	3240.0283	Spag16
4856.7524	3184.4	Spag16
4860.4585	2667.2085	Spag16
4858.1567	3247.1157	Spag16
4859.1895	2893.8953	Spag16
4862.1587	2724.212	Spag16
4861.004	3047.9062	Spag16
4864.4434	2702.6812	Spag16
4862.4834	3242.1658	Spag16
4863.38	3037.4678	Spag16
4863.992	3254.6064	Spag16
4864.2554	3057.0525	Spag16
4864.542	3252.9858	Spag16
4868.647	3261.4758	Spag16
4868.892	3245.6294	Spag16
4870.131	3240.6675	Spag16
4870.089	3156.1816	Spag16
4870.258	3254.1902	Spag16
4873.6416	2681.76	Spag16
4871.1533	3239.758	Spag16
4872.4146	2810.478	Spag16
4871.854	2889.4775	Spag16
4871.448	3246.3003	Spag16
4871.6626	3244.1182	Spag16
4874.0464	3263.6948	Spag16
4874.8647	3222.9795	Spag16
4875.5596	3182.536	Spag16
4875.6187	3162.597	Spag16
4877.814	2809.274	Spag16
4876.8374	3146.5117	Spag16
4877.901	3256.8708	Spag16
4878.0703	3142.3806	Spag16
4878.9155	3180.5034	Spag16
4879.1157	3186.6956	Spag16
4879.354	3097.589	Spag16
4879.569	3169.476	Spag16
4879.632	3196.8345	Spag16
4880.185	2916.7634	Spag16
4879.668	3086.0073	Spag16
4880.0947	3124.3445	Spag16
4880.492	3194.593	Spag16
4880.964	3125.5361	Spag16
4881.1006	3229.4968	Spag16
4882.4463	3274.2515	Spag16
4883.361	2865.1792	Spag16
4883.2627	2926.2563	Spag16
4882.8584	3232.5159	Spag16
4884.5264	3102.831	Spag16
4889.091	3083.685	Spag16
4889.694	3273.2524	Spag16
4892.257	2855.4692	Spag16
4893.364	3278.2058	Spag16
4895.81	2707.62	Spag16
4893.6284	3082.5562	Spag16
4895.1787	2924.7192	Spag16
4896.9023	2799.6812	Spag16
4897.8066	2740.6387	Spag16
4898.186	2817.809	Spag16
4908.803	3277.2402	Spag16
4912.4595	3316.1616	Spag16
4914.3257	2729.8176	Spag16
4914.365	2773.816	Spag16
4914.4995	2759.8762	Spag16
4914.9053	2779.083	Spag16
4913.93	3294.03	Spag16
4914.4814	2915.7725	Spag16
4916.562	2683.7998	Spag16
4916.5303	2764.6948	Spag16
4916.834	2941.802	Spag16
4917.429	3305.6472	Spag16
4917.5874	2941.0815	Spag16
4919.1353	2767.9993	Spag16
4917.87	3126.072	Spag16
4918.5283	2895.561	Spag16
4918.591	2900.7612	Spag16
4919.5884	3309.041	Spag16
4919.797	3106.622	Spag16
4920.343	3291.8704	Spag16
4921.8076	3309.4116	Spag16
4923.575	2754.9607	Spag16
4922.2744	3071.6338	Spag16
4922.71	3228.94	Spag16
4924.4985	2869.6301	Spag16
4923.8784	3126.56	Spag16
4924.402	3120.8157	Spag16
4925.251	3306.8296	Spag16
4925.8516	2890.469	Spag16
4925.625	3095.7246	Spag16
4926.2075	3301.2356	Spag16
4925.9814	3180.261	Spag16
4926.6035	3289.9297	Spag16
4926.6924	3132.677	Spag16
4926.784	3139.7485	Spag16
4927.6855	3285.4956	Spag16
4927.8545	3289.9712	Spag16
4928.0537	3155.246	Spag16
4928.139	3081.5645	Spag16
4928.6357	3297.9688	Spag16
4928.8125	3296.9407	Spag16
4929.0986	3294.0962	Spag16
4928.8896	3179.002	Spag16
4928.9478	3183.9497	Spag16
4930.698	3266.2551	Spag16
4931.627	3285.645	Spag16
4932.091	3188.836	Spag16
4932.2183	3081.011	Spag16
4932.6455	3160.528	Spag16
4934.178	3034.6436	Spag16
4934.1562	3074.4038	Spag16
4934.2437	3188.6816	Spag16
4936.068	2728.7844	Spag16
4934.756	3065.518	Spag16
4935.385	2892.1753	Spag16
4936.249	3186.6204	Spag16
4937.104	3048.7395	Spag16
4937.2773	3067.2227	Spag16
4937.6846	3046.5056	Spag16
4939.665	2776.0361	Spag16
4944.3184	3026.9746	Spag16
4944.7603	3259.257	Spag16
4946.1943	2752.9707	Spag16
4945.7427	2903.494	Spag16
4945.7773	3216.5251	Spag16
4946.45	3216.2583	Spag16
4946.6416	3256.3948	Spag16
4947.096	2884.6123	Spag16
4947.892	3027.7368	Spag16
4947.962	3228.9497	Spag16
4949.4775	3021.5493	Spag16
4950.178	3204.2676	Spag16
4951.2393	3027.0483	Spag16
4951.3604	3232.6274	Spag16
4952.77	2885.8198	Spag16
4952.376	3002.9692	Spag16
4954.3594	2690.1885	Spag16
4952.441	3024.9773	Spag16
4953.323	3234.753	Spag16
4953.8374	2897.2588	Spag16
4954.2905	3035.828	Spag16
4955.2705	3224.817	Spag16
4956.4834	2792.1758	Spag16
4955.603	3008.0652	Spag16
4955.6675	3021.3032	Spag16
4957.4326	2990.9192	Spag16
4958.2837	2820.422	Spag16
4958.325	3241.0828	Spag16
4958.49	2998.9028	Spag16
4959.573	2785.5876	Spag16
4958.714	3256.3906	Spag16
4959.497	3242.652	Spag16
4960.1675	2872.2053	Spag16
4960.9414	2780.5645	Spag16
4960.035	2982.524	Spag16
4960.8447	2868.3032	Spag16
4961.3833	2782.4211	Spag16
4960.5205	3241.3408	Spag16
4961.9062	2979.8386	Spag16
4962.3604	3258.8608	Spag16
4964.9033	2761.3447	Spag16
4967.3525	2947.187	Spag16
4967.4297	3240.063	Spag16
4967.7603	2940.732	Spag16
4969.3677	2772.06	Spag16
4969.0884	3261.6921	Spag16
4970.8105	2816.94	Spag16
4971.298	2958.705	Spag16
4971.38	2956.992	Spag16
4972.3936	2826.7341	Spag16
4974.2554	2774.8894	Spag16
4974.827	2765.8867	Spag16
4974.32	2950.3867	Spag16
4975.407	2774.0317	Spag16
4977.491	3267.2073	Spag16
4980.0596	3253.3196	Spag16
4981.5884	2772.7747	Spag16
4980.869	2924.741	Spag16
4980.706	3263.4585	Spag16
4982.556	2922.8806	Spag16
4983.9805	2917.19	Spag16
4984.836	2774.1797	Spag16
4984.03	3264.1763	Spag16
4985.6973	2929.5957	Spag16
4989.6616	3264.1492	Spag16
4995.0337	2765.993	Spag16
4994.7	2915.881	Spag16
5002.923	2779.879	Spag16
5004.237	2758.5146	Spag16
5006.743	2772.4011	Spag16
5007.2803	2914.4653	Spag16
5008.381	2735.727	Spag16
5008.821	2919.6428	Spag16
5011.0654	3208.2725	Spag16
5012.882	2881.2507	Spag16
5016.6377	2889.8657	Spag16
5019.6157	2872.8462	Spag16
5020.194	2871.6787	Spag16
5022.2446	2994.978	Spag16
5025.257	2867.4824	Spag16
5027.1577	2808.653	Spag16
5030.1147	3046.4402	Spag16
5031.055	3166.1602	Spag16
5034.791	2766.675	Spag16
5038.8823	2864.5369	Spag16
5041.784	2839.273	Spag16
5042.757	2847.7625	Spag16
5043.95	2841.4124	Spag16
5044.742	2835.5684	Spag16
5046.1987	2835.0977	Spag16
5047.581	2850.4448	Spag16
5048.359	2873.2192	Spag16
5049.064	2811.3022	Spag16
5049.835	2827.6199	Spag16
5050.5947	2852.7517	Spag16
5051.579	2827.9763	Spag16
5059.335	2957.6497	Spag16
5059.4204	2978.262	Spag16
5070	3053.4536	Spag16
5081.1904	3249.2417	Spag16
5084.151	2975.8835	Spag16
5090.7876	2986.0747	Spag16
5116.805	2685.1562	Spag16
5120.5547	3237.6538	Spag16
5176.0054	3145.616	Spag16
5188.6265	3006.6863	Spag16
5205.2666	3230.052	Spag16
5364.382	3120.2886	Spag16
5426.1055	2732.0698	Spag16
4827.665	3118.8354	Ebf3
4839.9873	3259.1606	Ebf3
4848.3716	3267.2393	Ebf3
4869.815	2633.461	Ebf3
4874.2373	3129.898	Ebf3
4884.087	3269.0723	Ebf3
4896.5264	2784.52	Ebf3
4898.085	2756.4326	Ebf3
4900.5464	3438.9841	Ebf3
4904.212	2691.2773	Ebf3
4954.9126	3107.895	Ebf3
4961.469	3084.5337	Ebf3
4979.9795	3115.5513	Ebf3
4990.678	3102.5762	Ebf3
4993.6147	3149.2258	Ebf3
5002.8354	3138.2676	Ebf3
5030.9595	3078.8418	Ebf3
5031.0405	3120.3293	Ebf3
5032.241	3075.1123	Ebf3
5045.3926	3141.185	Ebf3
5059.7	3083.0598	Ebf3
5060.506	3281.5989	Ebf3
5065.698	3395.4858	Ebf3
5066.888	2996.6536	Ebf3
5076.211	2762.8574	Ebf3
5076.0327	3053.8513	Ebf3
5077.151	3106.4375	Ebf3
5080.9126	2868.0671	Ebf3
5082.6104	3113.1282	Ebf3
5096.473	2748.9058	Ebf3
5096.952	3180.2974	Ebf3
5099.7646	3248.211	Ebf3
5101.664	2845.7876	Ebf3
5103.5396	2663.021	Ebf3
5104.325	2665.6807	Ebf3
5105.955	2666.186	Ebf3
5106.792	3148.5002	Ebf3
5109.7417	3440.4731	Ebf3
5117.1895	3132.3945	Ebf3
5118.555	3076.0337	Ebf3
5122.2876	3108.2358	Ebf3
5124.334	2653.082	Ebf3
5125.003	2653.9475	Ebf3
5124.805	3137.533	Ebf3
5124.809	3190.44	Ebf3
5124.9937	3148.0444	Ebf3
5129.364	3120.9136	Ebf3
5129.723	3159.255	Ebf3
5130.4146	3098.1643	Ebf3
5134.275	2958.4204	Ebf3
5134.9146	3163.693	Ebf3
5137.6826	3169.6538	Ebf3
5140.073	2783.0525	Ebf3
5139.9727	3097.3594	Ebf3
5140.5977	2993.5378	Ebf3
5140.6216	3144.0938	Ebf3
5141.6562	3149.7798	Ebf3
5143.4546	3149.341	Ebf3
5146.526	3126.5374	Ebf3
5147.3145	3146.1187	Ebf3
5150.7563	3175.5679	Ebf3
5159.4443	3092.2598	Ebf3
5162.7256	2665.7512	Ebf3
5164.3955	2888.2227	Ebf3
5169.5493	2653.1477	Ebf3
5172.8037	3137.0845	Ebf3
5178.6426	3001.7488	Ebf3
5181.746	3112.0317	Ebf3
5184.3916	3253.2585	Ebf3
5186.1606	3087.0051	Ebf3
5186.799	3086.0461	Ebf3
5187.063	3211.7202	Ebf3
5191.548	3113.182	Ebf3
5193.7656	2850.919	Ebf3
5193.9985	3350.323	Ebf3
5195.0127	3345.7637	Ebf3
5195.583	3504.451	Ebf3
5199.6396	3197.1506	Ebf3
5207.349	3040.859	Ebf3
5212.8286	3491.3418	Ebf3
5214.249	3405.5027	Ebf3
5238.385	2796.4502	Ebf3
5242.67	2647.087	Ebf3
5254.1416	3300.345	Ebf3
5260.95	3123.579	Ebf3
5298.8115	3088.5776	Ebf3
5303.171	3299.0942	Ebf3
5303.282	3497.9033	Ebf3
5310.7114	3145.99	Ebf3
5324.9873	2902.8726	Ebf3
5338.8467	3516.3652	Ebf3
5381.5884	3497.5574	Ebf3
5392.2446	3438.798	Ebf3
5409.2725	3167.283	Ebf3
5413.9917	3099.524	Ebf3
5415.5444	3100.9348	Ebf3
5414.5728	2720.3882	Ebf3
5430.5806	3222.6445	Ebf3
4841.136	3393.1191	Nts
4845.85	3285.1594	Nts
4869.6875	3314.7644	Nts
4959.5415	3361.8887	Nts
4962.7275	3354.1538	Nts
4963.425	3355.952	Nts
4972.035	3450.5808	Nts
4990.3584	3349.7256	Nts
5011.3574	3373.35	Nts
5012.618	3381.9856	Nts
5014.093	3380.3906	Nts
5016.252	3377.2	Nts
5016.923	3377.161	Nts
5042.246	3136.7795	Nts
5155.6304	3213.3113	Nts
5159.481	3332.1614	Nts
5207.2627	2801.2717	Nts
5210.0537	3350.8804	Nts
5243.126	2782.1482	Nts
5244.2515	3163.0295	Nts
5292.377	3306.6128	Nts
5362.081	3106.062	Nts
5365.584	3109.2056	Nts
5366.6836	3109.175	Nts
5367.116	3105.0715	Nts
5367.3784	3107.926	Nts
5368.0483	3110.4011	Nts
5369.0156	3105.8074	Nts
5373.4326	3106.025	Nts
5392.18	3121.184	Nts
5393.703	3120.742	Nts
5393.5728	2792.2368	Nts
5440.6724	3344.353	Nts
5442.5044	2904.6658	Nts
5443.9697	3346.0261	Nts
5445.024	3351.4841	Nts
4839.0503	3130.1826	Ebf3
4846.594	3224.473	Ebf3
4895.163	2776.313	Ebf3
4913.6357	2907.0535	Ebf3
4963.4053	2970.696	Ebf3
4967.7793	3404.9421	Ebf3
4968.277	3117.243	Ebf3
4971.013	3027.965	Ebf3
4994.068	3136.3723	Ebf3
5001.356	3146.8809	Ebf3
5001.838	3194.8909	Ebf3
5006.039	3138.2236	Ebf3
5006.5234	3140.6619	Ebf3
5025.9634	2703.8352	Ebf3
5041.3086	3035.471	Ebf3
5057.132	3082.4587	Ebf3
5078.108	2764.7427	Ebf3
5081.122	2761.6545	Ebf3
5104.563	3104.9258	Ebf3
5118.2236	3217.2358	Ebf3
5126.6704	3132.5515	Ebf3
5131.2856	3121.0066	Ebf3
5138.5776	3124.018	Ebf3
5141.532	3153.1406	Ebf3
5154.037	3003.0598	Ebf3
5158.2285	3091.1619	Ebf3
5159.1274	3090.2246	Ebf3
5160.713	3135.492	Ebf3
5163.9077	3118.2183	Ebf3
5165.3193	3137.2988	Ebf3
5168.7954	3089.1243	Ebf3
5170.0796	3090.814	Ebf3
5174.515	3140.9138	Ebf3
5176.3955	2958.519	Ebf3
5188.9746	3218.1838	Ebf3
5196.274	3505.6086	Ebf3
5198.9023	3122.6187	Ebf3
5203.0684	3118.0542	Ebf3
5252.734	3021.1711	Ebf3
5286.4165	3096.5693	Ebf3
5304.4736	3116.997	Ebf3
5342.7705	2822.1807	Ebf3
5377.732	2816.7778	Ebf3
5414.66	3163.7017	Ebf3
4824.883	2978.0266	Spag16
4827.388	2904.4778	Spag16
4834.965	2990.2935	Spag16
4843.5884	2718.982	Spag16
4844.322	3255.648	Spag16
4845.425	2847.5757	Spag16
4845.17	3020.9312	Spag16
4847.91	2708.5828	Spag16
4849.8394	2666.6575	Spag16
4848.4478	3035.129	Spag16
4849.725	3258.7432	Spag16
4852.2744	2781.1765	Spag16
4850.8486	3021.664	Spag16
4852.329	2827.8667	Spag16
4851.8623	3040.2466	Spag16
4851.992	3019.4553	Spag16
4853.5283	2856.1125	Spag16
4854.9736	3258.2983	Spag16
4856.9546	2857.0637	Spag16
4860.2393	2797.8374	Spag16
4860.6807	2753.9312	Spag16
4861.591	2715.2346	Spag16
4861.8657	2763.9355	Spag16
4863.7646	2669.087	Spag16
4860.907	3037.517	Spag16
4863.6475	2794.1392	Spag16
4862.8584	3238.4724	Spag16
4863.161	3051.61	Spag16
4865.582	2713.3042	Spag16
4864.9834	2917.053	Spag16
4869.1665	3062.148	Spag16
4871.257	3217.463	Spag16
4872.8438	3253.8962	Spag16
4875.7695	3158.631	Spag16
4875.911	3183.1484	Spag16
4875.958	3127.3066	Spag16
4876.362	3136.2388	Spag16
4876.527	3174.1523	Spag16
4877.0117	3159.924	Spag16
4877.0977	3107.4438	Spag16
4877.9175	3230.2727	Spag16
4878.5957	3216.439	Spag16
4878.49	3119.5227	Spag16
4879.2134	3099.7417	Spag16
4879.655	3266.608	Spag16
4880.163	2906.7065	Spag16
4879.693	3167.6865	Spag16
4880.112	3096.3435	Spag16
4881.043	3097.644	Spag16
4883.0107	3233.8228	Spag16
4883.785	3108.484	Spag16
4884.6904	3094.8545	Spag16
4885.4185	3346.794	Spag16
4885.192	3280.673	Spag16
4886.257	3266.5735	Spag16
4889.3657	2829.7957	Spag16
4889.404	2912.4028	Spag16
4890.082	2856.6826	Spag16
4891.2183	3084.2476	Spag16
4893.3794	2786.6372	Spag16
4897.539	2800.6807	Spag16
4900.079	2770.6094	Spag16
4904.157	2752.2454	Spag16
4909.3135	2912.85	Spag16
4912.905	3300.9172	Spag16
4914.5703	2942.8462	Spag16
4915.831	2916.9683	Spag16
4917.803	2729.8745	Spag16
4918.323	2732.0303	Spag16
4918.224	3231.3665	Spag16
4918.691	3113.0574	Spag16
4918.735	3120.791	Spag16
4920.3486	2866.1533	Spag16
4920.9326	3098.1094	Spag16
4922.3774	3309.9478	Spag16
4924.8125	2777.3923	Spag16
4924.978	2868.8313	Spag16
4924.2095	3096.213	Spag16
4924.353	3106.0012	Spag16
4924.6406	3068.9966	Spag16
4924.7373	3144.4285	Spag16
4927.2104	2787.179	Spag16
4926.6514	3176.268	Spag16
4929.585	2671.8713	Spag16
4927.7607	3176.732	Spag16
4930.051	2743.9417	Spag16
4928.532	3084.5007	Spag16
4929.9263	2768.7617	Spag16
4929.3013	2905.641	Spag16
4929.095	3295.7664	Spag16
4930.5747	2773.056	Spag16
4929.204	3066.2747	Spag16
4929.3433	3156.5022	Spag16
4930.558	3063.757	Spag16
4930.764	3064.9426	Spag16
4931.388	3175.9612	Spag16
4932.9346	3270.4624	Spag16
4937.7666	2748.4158	Spag16
4938.3335	2718.738	Spag16
4937.546	3045.0493	Spag16
4939.13	2762.6614	Spag16
4937.991	3034.0999	Spag16
4939.9053	2896.306	Spag16
4939.5615	3268.0435	Spag16
4941.669	3048.8264	Spag16
4941.812	3257.587	Spag16
4943.425	2775.2664	Spag16
4943.693	3257.6304	Spag16
4945.976	2902.5168	Spag16
4945.909	3212.9534	Spag16
4946.205	3223.4028	Spag16
4948.0327	3213.006	Spag16
4950.7847	2784.2947	Spag16
4950.141	3228.8813	Spag16
4953.104	2698.0679	Spag16
4955.468	3138.4744	Spag16
4956.6826	3011.074	Spag16
4958.502	2836.0662	Spag16
4958.3193	3000.228	Spag16
4961.181	2723.6636	Spag16
4960.4204	2939.0989	Spag16
4961.3057	2779.19	Spag16
4961.371	3234.5144	Spag16
4964.841	2964.0437	Spag16
4966.997	3251.4019	Spag16
4968.491	2859.382	Spag16
4970.8564	2933.264	Spag16
4971.4414	2858.4934	Spag16
4971	3259.5083	Spag16
4975.5786	2840.9727	Spag16
4977.231	2716.52	Spag16
4977.9414	2703.2576	Spag16
4976.8545	2936.9185	Spag16
4979.7397	2788.7888	Spag16
4978.87	3269.3462	Spag16
4980.4663	2800.6301	Spag16
4980.883	3254.912	Spag16
4982.6274	2689.7932	Spag16
4983.0176	2917.1895	Spag16
4983.3535	2932.0947	Spag16
4983.9937	2919.5793	Spag16
4987.3394	2694.5396	Spag16
4987.144	3264.8013	Spag16
4989.9097	2715.226	Spag16
4994.044	2756.5288	Spag16
4995.92	2904.921	Spag16
4999.2725	2900.8162	Spag16
5001.026	2900.0027	Spag16
5002.571	2729.4468	Spag16
5004.112	2744.8704	Spag16
5004.448	2714.099	Spag16
5006.577	2841.159	Spag16
5008.1187	2723.9597	Spag16
5010.982	2789.1162	Spag16
5014.6416	2882.3438	Spag16
5014.9375	2877.3513	Spag16
5015.9663	2836.427	Spag16
5017.674	2733.3179	Spag16
5017.857	2839.597	Spag16
5019.6045	2736.2097	Spag16
5022.665	2740.2317	Spag16
5025.789	2823.067	Spag16
5026.104	2886.4238	Spag16
5029.832	2746.79	Spag16
5030.2314	2780.685	Spag16
5032.388	2771.5254	Spag16
5033.7974	2883.859	Spag16
5035.88	2769.6443	Spag16
5036.1025	2857.2122	Spag16
5036.4463	2870.4316	Spag16
5037.0557	2863.0828	Spag16
5037.944	2788.4893	Spag16
5038.3784	2750.7324	Spag16
5039.0483	2800.8267	Spag16
5039.2085	2867.2456	Spag16
5039.227	2967.866	Spag16
5039.889	2789.3633	Spag16
5039.806	2863.4297	Spag16
5041.301	2835.0632	Spag16
5041.8047	2833.3645	Spag16
5043.664	2861.6064	Spag16
5045.106	2834.6606	Spag16
5045.5854	2858.888	Spag16
5045.409	3158.852	Spag16
5046.2705	2810.5063	Spag16
5046.3022	2813.9758	Spag16
5047.419	2811.4512	Spag16
5047.25	2874.021	Spag16
5047.9346	2846.8677	Spag16
5049.542	2877.2632	Spag16
5049.736	2881.5413	Spag16
5050.2505	2861.825	Spag16
5053.0635	2862.9722	Spag16
5054.701	2996.6892	Spag16
5056.134	3172.2456	Spag16
5057.317	2961.285	Spag16
5061.9585	2914.4211	Spag16
5081.143	3072.4463	Spag16
5113.95	3239.2053	Spag16
5138.775	2978.9878	Spag16
5156.493	3124.439	Spag16
5178.1123	3125.4893	Spag16
5194.5522	2989.5786	Spag16
5220.6772	3098.9219	Spag16
5387.8535	3121.3655	Spag16
4824.8975	3154.3682	Chat
4825.8584	3051.5513	Chat
4826.813	3134.4727	Chat
4840.2607	3228.6123	Nts
4840.3257	3100.2883	Chat
4840.8916	3126.8652	Chat
4842.1855	3176.819	Chat
4847.621	3390.05	Chat
4847.1904	3169.9497	Chat
4850.4736	3068.6028	Chat
4851.1904	3236.8909	Chat
4856.209	3141.8425	Chat
4857.499	3086.1465	Chat
4858.4326	3229.6765	Chat
4859.922	3212.6108	Chat
4860.994	3071.208	Chat
4861.704	3121.054	Chat
4863.688	3211.805	Chat
4863.9185	3064.46	Chat
4864.322	3177.8806	Chat
4865.3687	3074.776	Chat
4865.6333	3107.423	Chat
4866.188	3085.9556	Chat
4867.3696	3181.864	Chat
4867.4917	3175.8384	Chat
4868.559	3125.5522	Chat
4869.4546	3309.4243	Nts
4870.0283	3133.15	Chat
4870.2803	3126.4062	Chat
4875.4736	3094.2703	Chat
4884.5273	3476.8308	Nts
4910.858	3433.746	Nts
4921.0044	3087.024	Chat
4929.24	3098.348	Chat
4932.1333	3188.4148	Chat
4934.171	3104.453	Chat
4936.4204	3511.2427	Nts
4934.944	3102.1113	Chat
4935.9834	3173.993	Chat
4935.998	3163.7395	Chat
4937.4536	3130.776	Chat
4938.3306	3175.6018	Chat
4939.7075	3422.9485	Nts
4939.9233	3090.631	Chat
4940.12	3142.002	Chat
4940.1143	3140.7063	Chat
4941.626	3112.541	Chat
4943.0967	3125.5786	Chat
4944.9365	3094.8345	Chat
4946.175	3175.5996	Chat
4946.2446	3076.7527	Chat
4947.7725	3111.7427	Chat
4949.07	3080.9785	Chat
4950.782	3069.2722	Chat
4952.436	3102.9824	Chat
4952.384	3110.6484	Chat
4953.4585	3112.9814	Chat
4955.23	3044.822	Chat
4956.281	3098.338	Chat
4958.2407	3336.5298	Nts
4957.901	3108.0063	Chat
4960.0044	3336.813	Nts
4962.093	3355.4077	Nts
4962.383	3165.6128	Chat
4963.412	3108.5808	Chat
4965.628	3120.2598	Chat
4965.85	3115.8188	Chat
4968.3174	3202.1172	Chat
4968.9634	3093.0684	Chat
4969.3364	3077.677	Chat
4970.889	3110.684	Chat
4972.8115	2983.0483	Chat
4972.6616	3105.434	Chat
4973.315	3209.7815	Chat
4973.4805	3170.5652	Chat
4974.231	3129.8047	Chat
4974.268	3120.8423	Chat
4974.5063	3133.101	Chat
4977.5557	3070.8337	Chat
4977.868	3128.2415	Chat
4979.741	3108.7593	Chat
4979.7427	3065.561	Chat
4980.6904	3062.9026	Chat
4981.002	3051.3794	Chat
4981.3286	3109.105	Chat
4982.3345	3087.7922	Chat
4983.677	3072.5728	Chat
4983.647	3173.1533	Chat
4986.507	3097.877	Chat
4986.913	3112.2246	Chat
4987.558	3187.9368	Chat
4990.019	3072.37	Chat
4990.084	3082.1416	Chat
4990.431	3150.4878	Chat
4992.25	3340.5972	Nts
4992.001	3171.9893	Chat
4993.978	3207.1904	Chat
4996.275	3129.591	Chat
4996.5503	3215.933	Chat
4998.233	3121.5806	Chat
4998.7974	3149.1575	Chat
4998.768	3073.253	Chat
4998.99	3136.6033	Chat
4999.3115	3253.8691	Chat
4999.8057	3131.976	Chat
5000.0425	3119.758	Chat
5001.297	3117.6765	Chat
5002.797	3277.3445	Nts
5004.2197	3259.6057	Chat
5004.5205	3154.9556	Chat
5004.991	3254.3123	Chat
5007.129	3140.8862	Chat
5007.187	3141.9094	Chat
